"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 14:00","2019","08","07","14:00","23.6","","20.4","","82","","15","","12","","24.1","","99.42","","32","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 15:00","2019","08","07","15:00","24.6","","20.5","","77","","16","","7","","24.1","","99.37","","33","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 16:00","2019","08","07","16:00","24.4","","20.1","","77","","17","","9","","24.1","","99.31","","32","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 17:00","2019","08","07","17:00","24.8","","20.1","","75","","15","","13","","24.1","","99.30","","32","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 18:00","2019","08","07","18:00","23.6","","20.4","","82","","14","","11","","24.1","","99.28","","32","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 19:00","2019","08","07","19:00","22.0","","19.6","","86","","15","","5","","24.1","","99.29","","29","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 20:00","2019","08","07","20:00","20.7","","18.7","","88","","16","","8","","24.1","","99.31","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 21:00","2019","08","07","21:00","19.5","","18.7","","95","","15","","9","","24.1","","99.32","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 22:00","2019","08","07","22:00","19.7","","19.0","","96","","16","","7","","24.1","","99.29","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-07 23:00","2019","08","07","23:00","19.1","","18.8","","98","","17","","4","","24.1","","99.22","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 00:00","2019","08","08","00:00","19.3","","19.0","","98","","24","","4","","24.1","","99.20","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 01:00","2019","08","08","01:00","18.9","","18.6","","98","","21","","3","","24.1","","99.16","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 02:00","2019","08","08","02:00","18.9","","18.7","","99","","19","","7","","16.1","","99.10","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 03:00","2019","08","08","03:00","18.0","","17.8","","99","","11","","9","","24.1","","99.02","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 04:00","2019","08","08","04:00","18.4","","18.2","","99","","20","","5","","12.9","","99.05","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 05:00","2019","08","08","05:00","18.7","","18.5","","99","","23","","9","","1.2","","99.04","","","","","","Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 06:00","2019","08","08","06:00","18.6","","18.4","","99","","25","","4","","0.8","","98.98","","","","","","Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 07:00","2019","08","08","07:00","19.1","","18.9","","99","","25","","9","","12.9","","99.00","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 08:00","2019","08","08","08:00","21.6","","17.7","","78","","26","","13","","24.1","","98.98","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 09:00","2019","08","08","09:00","23.5","","16.8","","66","","28","","13","","24.1","","98.93","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 10:00","2019","08","08","10:00","26.0","","15.8","","53","","26","","17","","24.1","","98.90","","30","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 11:00","2019","08","08","11:00","26.8","","14.8","","47","","23","","17","","24.1","","98.83","","31","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 12:00","2019","08","08","12:00","27.6","","14.5","","44","","24","","13","","24.1","","98.77","","31","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 13:00","2019","08","08","13:00","27.0","","15.1","","47","","22","","18","","24.1","","98.71","","31","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 14:00","2019","08","08","14:00","26.8","","15.9","","51","","19","","21","","24.1","","98.67","","31","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 15:00","2019","08","08","15:00","18.9","","17.2","","90","","22","","31","","16.1","","98.81","","","","","","Thunderstorms,Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 16:00","2019","08","08","16:00","19.6","","18.2","","92","","22","","18","","24.1","","98.75","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 17:00","2019","08","08","17:00","19.7","","18.2","","91","","22","","18","","24.1","","98.74","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 18:00","2019","08","08","18:00","21.5","","17.0","","75","","27","","33","","24.1","","98.80","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 19:00","2019","08","08","19:00","20.2","","16.3","","78","","28","","17","","24.1","","98.84","","25","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 20:00","2019","08","08","20:00","18.0","","16.0","","88","","22","","9","","24.1","","98.90","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 21:00","2019","08","08","21:00","17.4","","15.5","","89","","25","","11","","24.1","","98.92","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 22:00","2019","08","08","22:00","16.9","","15.5","","92","","24","","10","","24.1","","98.89","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-08 23:00","2019","08","08","23:00","16.5","","15.4","","93","","22","","8","","24.1","","98.92","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 00:00","2019","08","09","00:00","15.7","","14.8","","94","","25","","10","","24.1","","98.97","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 01:00","2019","08","09","01:00","15.2","","14.3","","94","","24","","9","","24.1","","99.00","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 02:00","2019","08","09","02:00","15.1","","14.3","","95","","23","","8","","24.1","","99.00","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 03:00","2019","08","09","03:00","14.3","","13.7","","96","","21","","9","","24.1","","98.97","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 04:00","2019","08","09","04:00","14.4","","13.7","","95","","22","","11","","24.1","","98.95","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 05:00","2019","08","09","05:00","13.5","","12.9","","96","","25","","9","","24.1","","99.00","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 06:00","2019","08","09","06:00","14.4","","13.8","","96","","21","","10","","24.1","","99.05","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 07:00","2019","08","09","07:00","16.6","","15.1","","91","","25","","9","","24.1","","99.09","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 08:00","2019","08","09","08:00","18.7","","15.3","","80","","27","","20","","24.1","","99.13","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 09:00","2019","08","09","09:00","20.4","","14.8","","70","","29","","20","","32.2","","99.13","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 10:00","2019","08","09","10:00","20.6","","13.9","","65","","28","","18","","24.1","","99.14","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 11:00","2019","08","09","11:00","21.3","","13.8","","62","","26","","17","","24.1","","99.12","","25","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 12:00","2019","08","09","12:00","21.1","","14.9","","67","","27","","14","","24.1","","99.09","","25","","","","Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 13:00","2019","08","09","13:00","18.3","","14.8","","80","","26","","9","","24.1","","99.10","","","","","","Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 14:00","2019","08","09","14:00","23.8","","14.6","","56","","27","","20","","24.1","","99.01","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 15:00","2019","08","09","15:00","24.4","","12.9","","48","","23","","20","","24.1","","98.99","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 16:00","2019","08","09","16:00","23.4","","13.8","","54","","23","","27","","24.1","","99.02","","27","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 17:00","2019","08","09","17:00","21.9","","13.3","","58","","25","","16","","24.1","","99.03","","25","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 18:00","2019","08","09","18:00","20.7","","13.1","","61","","29","","28","","24.1","","99.15","","","","","","Thunderstorms"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 19:00","2019","08","09","19:00","19.0","","12.6","","66","","28","","14","","24.1","","99.16","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 20:00","2019","08","09","20:00","16.5","","13.2","","81","","16","","9","","24.1","","99.23","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 21:00","2019","08","09","21:00","16.6","","14.5","","87","","26","","16","","24.1","","99.28","","","","","","Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 22:00","2019","08","09","22:00","16.2","","13.6","","85","","27","","18","","24.1","","99.26","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-09 23:00","2019","08","09","23:00","15.7","","13.0","","84","","27","","16","","24.1","","99.26","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 00:00","2019","08","10","00:00","16.0","","13.4","","85","","28","","20","","24.1","","99.29","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 01:00","2019","08","10","01:00","14.9","","13.4","","91","","28","","14","","24.1","","99.32","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 02:00","2019","08","10","02:00","14.2","","13.1","","93","","28","","11","","24.1","","99.35","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 03:00","2019","08","10","03:00","12.9","","12.3","","96","","27","","11","","24.1","","99.38","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 04:00","2019","08","10","04:00","13.4","","12.5","","94","","28","","15","","24.1","","99.41","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 05:00","2019","08","10","05:00","12.0","","11.3","","96","","26","","11","","24.1","","99.46","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 06:00","2019","08","10","06:00","12.8","","11.7","","93","","26","","11","","24.1","","99.49","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 07:00","2019","08","10","07:00","14.0","","11.9","","87","","26","","15","","24.1","","99.55","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 08:00","2019","08","10","08:00","15.1","","11.7","","80","","28","","15","","24.1","","99.59","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 09:00","2019","08","10","09:00","16.3","","11.7","","74","","27","","18","","24.1","","99.61","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 10:00","2019","08","10","10:00","18.2","","11.7","","65","","28","","21","","24.1","","99.61","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 11:00","2019","08","10","11:00","19.1","","11.0","","59","","29","","21","","24.1","","99.57","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 12:00","2019","08","10","12:00","21.3","","10.5","","50","","29","","24","","24.1","","99.52","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 13:00","2019","08","10","13:00","21.8","","10.6","","48","","26","","28","","24.1","","99.52","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 14:00","2019","08","10","14:00","19.5","","12.2","","62","","25","","23","","24.1","","99.56","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 15:00","2019","08","10","15:00","21.8","","9.4","","45","","28","","39","","24.1","","99.56","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 16:00","2019","08","10","16:00","22.8","","9.2","","41","","31","","30","","24.1","","99.59","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 17:00","2019","08","10","17:00","20.9","","10.2","","50","","31","","19","","24.1","","99.63","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 18:00","2019","08","10","18:00","20.1","","10.2","","53","","31","","28","","24.1","","99.67","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 19:00","2019","08","10","19:00","19.0","","10.9","","59","","29","","17","","24.1","","99.73","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 20:00","2019","08","10","20:00","16.4","","11.4","","72","","29","","12","","24.1","","99.81","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 21:00","2019","08","10","21:00","14.5","","11.1","","80","","25","","9","","24.1","","99.86","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 22:00","2019","08","10","22:00","12.9","","11.0","","88","","25","","9","","24.1","","99.89","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-10 23:00","2019","08","10","23:00","12.3","","10.8","","90","","25","","11","","24.1","","99.93","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 00:00","2019","08","11","00:00","11.8","","10.2","","90","","26","","12","","24.1","","99.92","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 01:00","2019","08","11","01:00","11.7","","10.9","","95","","23","","8","","24.1","","99.90","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 02:00","2019","08","11","02:00","11.5","","10.6","","94","","25","","11","","24.1","","99.92","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 03:00","2019","08","11","03:00","11.1","","10.2","","94","","24","","11","","24.1","","99.94","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 04:00","2019","08","11","04:00","11.3","","10.2","","93","","25","","13","","24.1","","99.99","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 05:00","2019","08","11","05:00","11.2","","10.1","","93","","22","","9","","24.1","","100.02","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 06:00","2019","08","11","06:00","12.1","","10.9","","93","","23","","7","","24.1","","100.07","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 07:00","2019","08","11","07:00","14.7","","12.2","","85","","25","","10","","24.1","","100.09","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 08:00","2019","08","11","08:00","18.2","","12.7","","70","","26","","12","","24.1","","100.07","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 09:00","2019","08","11","09:00","20.3","","13.3","","64","","25","","12","","24.1","","100.06","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 10:00","2019","08","11","10:00","22.0","","13.1","","56","","26","","10","","24.1","","100.06","","25","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 11:00","2019","08","11","11:00","23.9","","12.9","","50","","28","","16","","24.1","","100.03","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 12:00","2019","08","11","12:00","26.4","","13.4","","44","","29","","23","","24.1","","100.00","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 13:00","2019","08","11","13:00","26.4","","12.4","","41","","28","","18","","24.1","","99.98","","29","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 14:00","2019","08","11","14:00","25.9","","12.6","","43","","27","","19","","24.1","","99.95","","28","","","","Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 15:00","2019","08","11","15:00","26.7","","12.4","","40","","26","","20","","24.1","","99.92","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 16:00","2019","08","11","16:00","28.5","","13.0","","38","","27","","16","","24.1","","99.87","","31","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 17:00","2019","08","11","17:00","26.1","","13.2","","44","","25","","16","","24.1","","99.83","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 18:00","2019","08","11","18:00","26.4","","13.3","","44","","25","","12","","24.1","","99.80","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 19:00","2019","08","11","19:00","24.0","","13.9","","53","","22","","10","","24.1","","99.82","","27","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 20:00","2019","08","11","20:00","22.8","","14.2","","58","","21","","13","","24.1","","99.83","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 21:00","2019","08","11","21:00","21.1","","14.1","","64","","21","","9","","24.1","","99.83","","25","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 22:00","2019","08","11","22:00","19.1","","14.1","","72","","19","","8","","24.1","","99.82","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-11 23:00","2019","08","11","23:00","18.6","","13.9","","74","","23","","10","","24.1","","99.83","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 00:00","2019","08","12","00:00","17.9","","13.8","","76","","21","","9","","24.1","","99.86","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 01:00","2019","08","12","01:00","16.3","","13.5","","83","","21","","9","","24.1","","99.84","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 02:00","2019","08","12","02:00","16.4","","13.7","","84","","21","","11","","24.1","","99.84","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 03:00","2019","08","12","03:00","17.0","","13.7","","81","","21","","12","","24.1","","99.82","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 04:00","2019","08","12","04:00","16.6","","13.4","","81","","21","","10","","22.5","","99.81","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 05:00","2019","08","12","05:00","16.9","","13.6","","81","","21","","12","","24.1","","99.80","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 06:00","2019","08","12","06:00","17.4","","13.7","","79","","22","","11","","24.1","","99.82","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 07:00","2019","08","12","07:00","18.8","","14.0","","73","","24","","7","","24.1","","99.85","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 08:00","2019","08","12","08:00","22.3","","13.8","","58","","25","","12","","24.1","","99.85","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 09:00","2019","08","12","09:00","23.0","","13.7","","55","","27","","15","","24.1","","99.83","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 10:00","2019","08","12","10:00","24.2","","15.0","","56","","23","","10","","24.1","","99.78","","28","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 11:00","2019","08","12","11:00","25.7","","16.0","","55","","23","","12","","24.1","","99.70","","30","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 12:00","2019","08","12","12:00","27.3","","16.6","","52","","24","","18","","24.1","","99.63","","32","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 13:00","2019","08","12","13:00","27.7","","16.1","","48","","22","","17","","24.1","","99.58","","32","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 14:00","2019","08","12","14:00","27.8","","16.4","","49","","22","","18","","24.1","","99.51","","33","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 15:00","2019","08","12","15:00","23.9","","18.4","","71","","20","","14","","16.1","","99.49","","30","","","","Thunderstorms,Moderate Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 16:00","2019","08","12","16:00","22.7","","19.3","","81","","35","","15","","24.1","","99.46","","30","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 17:00","2019","08","12","17:00","22.7","","19.4","","81","","32","","7","","24.1","","99.43","","30","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 18:00","2019","08","12","18:00","22.2","","19.4","","84","","20","","12","","24.1","","99.43","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 19:00","2019","08","12","19:00","20.8","","19.2","","90","","23","","8","","11.3","","99.42","","28","","","","Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 20:00","2019","08","12","20:00","19.9","","18.7","","93","","21","","13","","24.1","","99.43","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 21:00","2019","08","12","21:00","19.5","","18.7","","95","","19","","10","","24.1","","99.43","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 22:00","2019","08","12","22:00","19.6","","18.9","","95","","21","","17","","4.8","","99.46","","","","","","Heavy Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-12 23:00","2019","08","12","23:00","19.9","","19.0","","94","","22","","5","","24.1","","99.46","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 00:00","2019","08","13","00:00","19.7","","19.1","","97","","30","","3","","24.1","","99.45","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 01:00","2019","08","13","01:00","17.9","","17.4","","97","","24","","3","","24.1","","99.41","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 02:00","2019","08","13","02:00","17.7","","17.5","","98","","25","","4","","0.8","","99.39","","","","","","Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 03:00","2019","08","13","03:00","16.7","","16.4","","99","","32","","6","","16.1","","99.40","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 04:00","2019","08","13","04:00","17.1","","16.9","","99","","32","","7","","24.1","","99.40","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 05:00","2019","08","13","05:00","16.6","","16.4","","99","","33","","7","","12.9","","99.45","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 06:00","2019","08","13","06:00","17.5","","17.3","","99","","35","","7","","24.1","","99.49","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 07:00","2019","08","13","07:00","18.5","","16.8","","90","","1","","11","","24.1","","99.54","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 08:00","2019","08","13","08:00","19.9","","16.3","","80","","1","","9","","24.1","","99.57","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 09:00","2019","08","13","09:00","21.9","","15.6","","67","","34","","10","","24.1","","99.60","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 10:00","2019","08","13","10:00","23.6","","14.1","","55","","32","","11","","24.1","","99.61","","27","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 11:00","2019","08","13","11:00","24.9","","9.7","","38","","34","","15","","24.1","","99.59","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 12:00","2019","08","13","12:00","24.9","","10.1","","39","","33","","17","","24.1","","99.56","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 13:00","2019","08","13","13:00","25.4","","10.2","","38","","30","","19","","24.1","","99.59","","27","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 14:00","2019","08","13","14:00","24.9","","10.9","","41","","35","","10","","24.1","","99.57","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 15:00","2019","08","13","15:00","24.8","","12.0","","44","","1","","12","","24.1","","99.53","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 16:00","2019","08","13","16:00","25.6","","11.2","","40","","28","","16","","24.1","","99.52","","27","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 17:00","2019","08","13","17:00","24.6","","10.7","","41","","32","","14","","24.1","","99.56","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 18:00","2019","08","13","18:00","23.9","","11.2","","44","","2","","16","","24.1","","99.60","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 19:00","2019","08","13","19:00","22.3","","11.3","","49","","1","","16","","24.1","","99.66","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 20:00","2019","08","13","20:00","20.4","","10.9","","54","","1","","10","","24.1","","99.72","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 21:00","2019","08","13","21:00","20.1","","10.4","","53","","2","","14","","24.1","","99.77","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 22:00","2019","08","13","22:00","19.4","","9.9","","54","","1","","17","","24.1","","99.80","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-13 23:00","2019","08","13","23:00","18.7","","10.2","","57","","1","","16","","24.1","","99.83","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-14 00:00","2019","08","14","00:00","18.0","","10.0","","59","","2","","17","","24.1","","99.83","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-14 01:00","2019","08","14","01:00","17.0","","10.4","","65","","36","","16","","24.1","","99.83","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-14 02:00","2019","08","14","02:00","16.0","","10.2","","68","","36","","16","","24.1","","99.84","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-14 03:00","2019","08","14","03:00","15.2","","10.1","","71","","35","","19","","24.1","","99.86","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-08-14 04:00","2019","08","14","04:00","14.4","","10.0","","74","","35","","17","","24.1","","99.91","","","","","","Mainly Clear"
